vtype	group	avg_prec_1	avg_prec_5	avg_prec_10	avg_prec_50	avg_prec_100	avg_rec_1	avg_rec_5	avg_rec_10	avg_rec_50	avg_rec_100	avg_f1_1	avg_f1_5	avg_f1_10	avg_f1_50	avg_f1_100	norm_prec_1	norm_prec_5	norm_prec_10	norm_prec_50	norm_prec_100	norm_rec_1	norm_rec_5	norm_rec_10	norm_rec_50	norm_rec_100	norm_f1_1	norm_f1_5	norm_f1_10	norm_f1_50	norm_f1_100	item_cov_1	item_cov_5	item_cov_10	item_cov_50	item_cov_100	genre_cov_1	genre_cov_5	genre_cov_10	genre_cov_50	genre_cov_100	actor_cov_1	actor_cov_5	actor_cov_10	actor_cov_50	actor_cov_100	director_cov_1	director_cov_5	director_cov_10	director_cov_50	director_cov_100	tag_cov_1	tag_cov_5	tag_cov_10	tag_cov_50	tag_cov_100	novelty_1	novelty_5	novelty_10	novelty_50	novelty_100	avg_ep_1	avg_ep_5	avg_ep_10	avg_ep_50	avg_ep_100	avg_er_1	avg_er_5	avg_er_10	avg_er_50	avg_er_100	norm_ep_1	norm_ep_5	norm_ep_10	norm_ep_50	norm_ep_100	norm_er_1	norm_er_5	norm_er_10	norm_er_50	norm_er_100	
user-item	2to10	0.004975	0.003018	0.001559	0.000360	0.000182	0.004975	0.015091	0.015589	0.018008	0.018215	0.004975	0.005030	0.002834	0.000706	0.000361	0.004975	0.005970	0.003483	0.001692	0.000995	0.004975	0.029851	0.034826	0.084577	0.099502	0.004975	0.009950	0.006332	0.003317	0.001970	0.03	0.13	0.27	1.04	1.57	14.95	42.37	59.33	81.80	83.71	0.05	0.24	0.48	1.88	2.79	0.06	0.29	0.57	2.09	3.02	0.78	2.91	4.96	13.74	17.27	5.99	6.29	6.46	5.17	3.96
user-item	10to20	0.025316	0.009641	0.005818	0.001305	0.000657	0.011603	0.022433	0.026630	0.029373	0.029562	0.015913	0.013486	0.009550	0.002499	0.001286	0.025316	0.013924	0.012025	0.005190	0.002848	0.011603	0.031646	0.053797	0.108650	0.119198	0.015913	0.019339	0.019657	0.009907	0.005563	0.03	0.13	0.27	0.98	1.32	14.42	43.84	58.73	79.48	81.38	0.05	0.25	0.50	1.78	2.35	0.06	0.29	0.57	1.99	2.60	0.75	2.93	5.07	13.04	15.37	5.96	6.27	6.35	4.87	3.33
user-item	20to50	0.040984	0.017131	0.010394	0.002567	0.001336	0.008548	0.017603	0.021143	0.025218	0.026147	0.014146	0.017364	0.013937	0.004660	0.002542	0.040984	0.027869	0.022131	0.010328	0.007131	0.008548	0.026997	0.042366	0.090678	0.125381	0.014146	0.027426	0.029074	0.018544	0.013495	0.03	0.13	0.27	1.12	1.76	15.23	42.97	58.28	81.92	84.99	0.05	0.23	0.48	1.95	3.03	0.06	0.28	0.56	2.20	3.35	0.95	3.29	5.50	14.79	18.92	5.50	5.92	6.08	5.42	4.40
user-item	50to100	0.088889	0.031333	0.016438	0.004332	0.002420	0.006857	0.011722	0.012283	0.016568	0.018341	0.012732	0.017061	0.014060	0.006869	0.004276	0.088889	0.057778	0.033333	0.020444	0.017111	0.006857	0.021428	0.024837	0.081544	0.130584	0.012732	0.031262	0.028465	0.032692	0.030257	0.03	0.13	0.27	1.32	2.46	16.73	44.44	60.47	85.73	89.47	0.05	0.23	0.47	2.37	4.32	0.06	0.29	0.55	2.51	4.50	1.10	3.74	6.01	17.50	24.95	5.17	5.60	5.79	6.20	6.01
user-item	100to1276	0.240000	0.124667	0.078800	0.028462	0.018296	0.006230	0.014289	0.017963	0.026589	0.031752	0.012144	0.025639	0.029257	0.027494	0.023215	0.240000	0.180000	0.134000	0.084000	0.068600	0.006230	0.020683	0.032747	0.087479	0.137533	0.012144	0.037103	0.052632	0.085704	0.091541	0.03	0.13	0.27	1.33	2.64	13.79	44.42	59.26	82.10	89.26	0.06	0.27	0.53	2.50	4.79	0.06	0.28	0.54	2.47	4.67	1.10	3.89	6.49	18.76	27.50	5.16	5.34	5.46	5.92	6.21
user-item	all	0.045139	0.020596	0.012466	0.003837	0.002304	0.007806	0.017304	0.019742	0.023285	0.024192	0.013310	0.018807	0.015282	0.006588	0.004207	0.045139	0.031944	0.023438	0.013090	0.009931	0.007806	0.028285	0.040666	0.092488	0.116116	0.013310	0.030003	0.029737	0.022935	0.018296	0.03	0.13	0.27	1.09	1.71	14.90	43.24	59.03	81.52	84.27	0.05	0.24	0.49	1.96	3.02	0.06	0.29	0.56	2.15	3.23	0.86	3.15	5.32	14.50	18.59	5.74	6.07	6.21	5.29	4.23
