vtype	group	avg_prec_1	avg_prec_5	avg_prec_10	avg_prec_50	avg_prec_100	avg_rec_1	avg_rec_5	avg_rec_10	avg_rec_50	avg_rec_100	avg_f1_1	avg_f1_5	avg_f1_10	avg_f1_50	avg_f1_100	norm_prec_1	norm_prec_5	norm_prec_10	norm_prec_50	norm_prec_100	norm_rec_1	norm_rec_5	norm_rec_10	norm_rec_50	norm_rec_100	norm_f1_1	norm_f1_5	norm_f1_10	norm_f1_50	norm_f1_100	item_cov_1	item_cov_5	item_cov_10	item_cov_50	item_cov_100	genre_cov_1	genre_cov_5	genre_cov_10	genre_cov_50	genre_cov_100	actor_cov_1	actor_cov_5	actor_cov_10	actor_cov_50	actor_cov_100	director_cov_1	director_cov_5	director_cov_10	director_cov_50	director_cov_100	tag_cov_1	tag_cov_5	tag_cov_10	tag_cov_50	tag_cov_100	novelty_1	novelty_5	novelty_10	novelty_50	novelty_100	avg_ep_1	avg_ep_5	avg_ep_10	avg_ep_50	avg_ep_100	avg_er_1	avg_er_5	avg_er_10	avg_er_50	avg_er_100	norm_ep_1	norm_ep_5	norm_ep_10	norm_ep_50	norm_ep_100	norm_er_1	norm_er_5	norm_er_10	norm_er_50	norm_er_100	
user-item	2to10	0.004975	0.002653	0.001398	0.000329	0.000165	0.004975	0.013267	0.013978	0.016453	0.016520	0.004975	0.004422	0.002541	0.000645	0.000327	0.004975	0.004975	0.002985	0.001592	0.000846	0.004975	0.024876	0.029851	0.079602	0.084577	0.004975	0.008292	0.005427	0.003122	0.001675	0.03	0.13	0.27	0.95	1.26	14.95	43.55	58.65	80.57	81.93	0.04	0.24	0.48	1.70	2.24	0.06	0.29	0.57	1.93	2.50	0.72	2.78	4.81	12.33	14.50	6.20	6.40	6.54	4.76	3.20
user-item	10to20	0.018987	0.009114	0.005686	0.001238	0.000623	0.008439	0.020587	0.025180	0.027189	0.027343	0.011685	0.012635	0.009277	0.002368	0.001219	0.018987	0.016456	0.013291	0.004810	0.002658	0.008439	0.036920	0.058017	0.101266	0.110759	0.011685	0.022765	0.021628	0.009184	0.005192	0.03	0.13	0.27	0.82	0.98	15.09	44.47	59.79	77.88	78.68	0.05	0.25	0.48	1.47	1.74	0.06	0.29	0.57	1.67	1.96	0.74	2.79	4.92	11.07	12.22	5.97	6.39	6.48	4.12	2.47
user-item	20to50	0.032787	0.016339	0.010058	0.002530	0.001305	0.006967	0.016996	0.020500	0.024957	0.025665	0.011492	0.016661	0.013495	0.004594	0.002484	0.032787	0.026230	0.022131	0.010000	0.006475	0.006967	0.025885	0.042171	0.088960	0.115379	0.011492	0.026056	0.029028	0.017979	0.012263	0.03	0.13	0.27	1.03	1.56	15.36	43.62	58.02	80.63	83.05	0.05	0.24	0.48	1.81	2.69	0.06	0.29	0.56	2.03	2.95	0.89	3.17	5.37	13.69	17.16	5.69	6.08	6.23	5.06	3.88
user-item	50to100	0.066667	0.026519	0.014593	0.003771	0.002148	0.004837	0.009501	0.010574	0.014079	0.015965	0.009019	0.013989	0.012262	0.005949	0.003786	0.066667	0.048889	0.033333	0.019556	0.016444	0.004837	0.017388	0.024871	0.078185	0.126192	0.009019	0.025652	0.028487	0.031286	0.029097	0.03	0.13	0.27	1.30	2.38	16.96	45.26	61.64	84.79	89.82	0.05	0.23	0.47	2.32	4.17	0.06	0.28	0.54	2.44	4.32	1.02	3.66	6.05	17.55	24.51	5.35	5.69	5.82	6.07	5.80
user-item	100to1276	0.240000	0.125200	0.078239	0.028496	0.018272	0.006230	0.014650	0.017854	0.026723	0.031856	0.012144	0.026231	0.029073	0.027581	0.023224	0.240000	0.176000	0.130000	0.084400	0.068000	0.006230	0.021444	0.031658	0.087212	0.136273	0.012144	0.038230	0.050916	0.085783	0.090727	0.03	0.13	0.27	1.33	2.64	14.00	43.90	58.63	82.63	89.16	0.06	0.27	0.52	2.48	4.80	0.06	0.28	0.54	2.46	4.67	1.12	3.87	6.49	18.73	27.64	5.16	5.36	5.49	5.94	6.20
user-item	all	0.039931	0.019826	0.012110	0.003758	0.002259	0.006445	0.015891	0.018503	0.021905	0.022713	0.011099	0.017642	0.014638	0.006416	0.004109	0.039931	0.030903	0.023264	0.012847	0.009583	0.006445	0.027510	0.039954	0.088077	0.106022	0.011099	0.029108	0.029406	0.022424	0.017578	0.03	0.13	0.27	0.99	1.45	15.15	43.98	59.06	80.35	82.52	0.05	0.24	0.48	1.78	2.57	0.06	0.29	0.56	1.97	2.78	0.82	3.03	5.20	13.23	16.36	5.87	6.18	6.31	4.85	3.61
