vtype	group	avg_prec_1	avg_prec_5	avg_prec_10	avg_prec_50	avg_prec_100	avg_rec_1	avg_rec_5	avg_rec_10	avg_rec_50	avg_rec_100	avg_f1_1	avg_f1_5	avg_f1_10	avg_f1_50	avg_f1_100	norm_prec_1	norm_prec_5	norm_prec_10	norm_prec_50	norm_prec_100	norm_rec_1	norm_rec_5	norm_rec_10	norm_rec_50	norm_rec_100	norm_f1_1	norm_f1_5	norm_f1_10	norm_f1_50	norm_f1_100	item_cov_1	item_cov_5	item_cov_10	item_cov_50	item_cov_100	category_cov_1	category_cov_5	category_cov_10	category_cov_50	category_cov_100	brand_cov_1	brand_cov_5	brand_cov_10	brand_cov_50	brand_cov_100	novelty_1	novelty_5	novelty_10	novelty_50	novelty_100	avg_ep_1	avg_ep_5	avg_ep_10	avg_ep_50	avg_ep_100	avg_er_1	avg_er_5	avg_er_10	avg_er_50	avg_er_100	norm_ep_1	norm_ep_5	norm_ep_10	norm_ep_50	norm_ep_100	norm_er_1	norm_er_5	norm_er_10	norm_er_50	norm_er_100	
user-item	2to10	0.002147	0.000783	0.000439	0.000106	0.000053	0.001687	0.003188	0.003611	0.004312	0.004336	0.001890	0.001257	0.000783	0.000207	0.000105	0.002147	0.001534	0.001135	0.000607	0.000322	0.001687	0.006595	0.009816	0.024847	0.026227	0.001890	0.002489	0.002035	0.001186	0.000636	0.00	0.02	0.04	0.19	0.22	0.55	1.67	2.78	7.67	8.31	0.02	0.08	0.14	0.59	0.68	10.95	11.22	11.24	9.92	5.71
user-item	10to20	0.004386	0.001075	0.000660	0.000180	0.000091	0.001279	0.001535	0.001835	0.002533	0.002582	0.001981	0.001264	0.000971	0.000335	0.000177	0.004386	0.001754	0.001974	0.001316	0.000768	0.001279	0.002449	0.005154	0.018896	0.022259	0.001981	0.002044	0.002854	0.002460	0.001484	0.00	0.02	0.04	0.20	0.24	0.54	1.70	2.84	8.00	8.90	0.02	0.08	0.14	0.62	0.75	11.00	11.32	11.36	10.40	6.29
user-item	20to50	0.000000	0.000000	0.000000	0.000020	0.000020	0.000000	0.000000	0.000000	0.000147	0.000322	nan	nan	nan	0.000035	0.000038	0.000000	0.000000	0.000000	0.000755	0.000755	0.000000	0.000000	0.000000	0.005503	0.011792	nan	nan	nan	0.001327	0.001419	0.00	0.02	0.04	0.21	0.28	0.54	1.77	2.90	8.52	10.05	0.04	0.10	0.17	0.66	0.90	10.45	11.23	11.42	11.10	7.48
user-item	50to100	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
user-item	all	0.002388	0.000807	0.000460	0.000114	0.000057	0.001614	0.002943	0.003345	0.004038	0.004068	0.001926	0.001267	0.000808	0.000221	0.000113	0.002388	0.001539	0.001220	0.000695	0.000382	0.001614	0.006001	0.009114	0.023855	0.025544	0.001926	0.002450	0.002153	0.001351	0.000753	0.00	0.02	0.04	0.19	0.22	0.55	1.68	2.79	7.72	8.40	0.02	0.08	0.14	0.59	0.69	10.95	11.23	11.26	9.99	5.81
